"id","review_id","rating_type_id","star_ratings"
35964,5994,6,4
35965,5995,1,4
35966,5995,2,3
35967,5995,3,3
35968,5995,4,5
35969,5995,5,5
35970,5995,6,3
35971,5996,1,4
35972,5996,2,5
35973,5996,3,5
35974,5996,4,3
35975,5996,5,4
35976,5996,6,3
35977,5997,1,5
35978,5997,2,3
35979,5997,3,4
35980,5997,4,5
35981,5997,5,3
35982,5997,6,5
35983,5998,1,3
35984,5998,2,4
35985,5998,3,4
35986,5998,4,3
35987,5998,5,5
35988,5998,6,3
35989,5999,1,3
35990,5999,2,4
35991,5999,3,4
35992,5999,4,3
35993,5999,5,4
35994,5999,6,3
35995,6000,1,3
35996,6000,2,3
35997,6000,3,5
35998,6000,4,5
35999,6000,5,4
36000,6000,6,4
36001,6001,1,3
36002,6001,2,3
36003,6001,3,4
36004,6001,4,3
36005,6001,5,5
36006,6001,6,4
36007,6002,1,4
36008,6002,2,5
36009,6002,3,3
36010,6002,4,5
36011,6002,5,3
36012,6002,6,4
36013,6003,1,4
36014,6003,2,3
36015,6003,3,5
36016,6003,4,3
36017,6003,5,4
36018,6003,6,3
36019,6004,1,3
36020,6004,2,3
36021,6004,3,5
36022,6004,4,5
36023,6004,5,5
36024,6004,6,3
36025,6005,1,5
36026,6005,2,5
36027,6005,3,4
36028,6005,4,5
36029,6005,5,3
36030,6005,6,5
36031,6006,1,3
36032,6006,2,5
36033,6006,3,4
36034,6006,4,3
36035,6006,5,3
36036,6006,6,3
36037,6007,1,4
36038,6007,2,5
36039,6007,3,5
36040,6007,4,5
36041,6007,5,4
36042,6007,6,3
36043,6008,1,4
36044,6008,2,3
36045,6008,3,3
36046,6008,4,5
36047,6008,5,3
36048,6008,6,4
36049,6009,1,4
36050,6009,2,5
36051,6009,3,4
36052,6009,4,4
36053,6009,5,3
36054,6009,6,5
36055,6010,1,4
36056,6010,2,4
36057,6010,3,5
36058,6010,4,4
36059,6010,5,3
36060,6010,6,3
36061,6011,1,5
36062,6011,2,3
36063,6011,3,3
36064,6011,4,5
36065,6011,5,5
36066,6011,6,3
36067,6012,1,3
36068,6012,2,4
36069,6012,3,4
36070,6012,4,5
36071,6012,5,3
36072,6012,6,5
36073,6013,1,5
36074,6013,2,5
36075,6013,3,4
36076,6013,4,4
36077,6013,5,3
36078,6013,6,4
36079,6014,1,3
36080,6014,2,5
36081,6014,3,4
36082,6014,4,3
36083,6014,5,5
36084,6014,6,5
36085,6015,1,5
36086,6015,2,5
36087,6015,3,5
36088,6015,4,5
36089,6015,5,3
36090,6015,6,4
36091,6016,1,3
36092,6016,2,3
36093,6016,3,4
36094,6016,4,5
36095,6016,5,3
36096,6016,6,4
36097,6017,1,3
36098,6017,2,5
36099,6017,3,5
36100,6017,4,5
36101,6017,5,3
36102,6017,6,3
36103,6018,1,5
36104,6018,2,5
36105,6018,3,5
36106,6018,4,3
36107,6018,5,5
36108,6018,6,5
36109,6019,1,4
36110,6019,2,4
36111,6019,3,4
36112,6019,4,5
36113,6019,5,3
36114,6019,6,3
36115,6020,1,3
36116,6020,2,3
36117,6020,3,3
36118,6020,4,3
36119,6020,5,4
36120,6020,6,5
36121,6021,1,4
36122,6021,2,4
36123,6021,3,5
36124,6021,4,5
36125,6021,5,3
36126,6021,6,4
36127,6022,1,5
36128,6022,2,5
36129,6022,3,4
36130,6022,4,3
36131,6022,5,4
36132,6022,6,5
36133,6023,1,4
36134,6023,2,4
36135,6023,3,5
36136,6023,4,4
36137,6023,5,5
36138,6023,6,3
36139,6024,1,3
36140,6024,2,4
36141,6024,3,4
36142,6024,4,5
36143,6024,5,4
36144,6024,6,4
36145,6025,1,3
36146,6025,2,4
36147,6025,3,4
36148,6025,4,3
36149,6025,5,5
36150,6025,6,5
36151,6026,1,3
36152,6026,2,5
36153,6026,3,5
36154,6026,4,4
36155,6026,5,5
36156,6026,6,5
36157,6027,1,4
36158,6027,2,5
36159,6027,3,5
36160,6027,4,5
36161,6027,5,3
36162,6027,6,3
36163,6028,1,5
36164,6028,2,4
36165,6028,3,5
36166,6028,4,3
36167,6028,5,5
36168,6028,6,3
36169,6029,1,3
36170,6029,2,5
36171,6029,3,3
36172,6029,4,4
36173,6029,5,4
36174,6029,6,5
36175,6030,1,5
36176,6030,2,3
36177,6030,3,5
36178,6030,4,5
36179,6030,5,5
36180,6030,6,4
36181,6031,1,5
36182,6031,2,4
36183,6031,3,5
36184,6031,4,4
36185,6031,5,3
36186,6031,6,4
36187,6032,1,3
36188,6032,2,4
36189,6032,3,5
36190,6032,4,4
36191,6032,5,5
36192,6032,6,3
36193,6033,1,4
36194,6033,2,3
36195,6033,3,4
36196,6033,4,4
36197,6033,5,5
36198,6033,6,5
36199,6034,1,5
36200,6034,2,4
36201,6034,3,3
36202,6034,4,5
36203,6034,5,3
36204,6034,6,3
36205,6035,1,5
36206,6035,2,4
36207,6035,3,3
36208,6035,4,4
36209,6035,5,3
36210,6035,6,4
36211,6036,1,5
36212,6036,2,5
36213,6036,3,5
36214,6036,4,3
36215,6036,5,3
36216,6036,6,3
36217,6037,1,5
36218,6037,2,4
36219,6037,3,3
36220,6037,4,3
36221,6037,5,4
36222,6037,6,4
36223,6038,1,3
36224,6038,2,3
36225,6038,3,4
36226,6038,4,5
36227,6038,5,3
36228,6038,6,4
36229,6039,1,4
36230,6039,2,4
36231,6039,3,3
36232,6039,4,3
36233,6039,5,4
36234,6039,6,5
36235,6040,1,4
36236,6040,2,3
36237,6040,3,4
36238,6040,4,4
36239,6040,5,3
36240,6040,6,3
36241,6041,1,5
36242,6041,2,4
36243,6041,3,5
36244,6041,4,4
36245,6041,5,4
36246,6041,6,5
36247,6042,1,4
36248,6042,2,3
36249,6042,3,5
36250,6042,4,4
36251,6042,5,5
36252,6042,6,4
36253,6043,1,4
36254,6043,2,4
36255,6043,3,5
36256,6043,4,5
36257,6043,5,4
36258,6043,6,3
36259,6044,1,5
36260,6044,2,4
36261,6044,3,3
36262,6044,4,3
36263,6044,5,3
36264,6044,6,5
36265,6045,1,3
36266,6045,2,5
36267,6045,3,4
36268,6045,4,5
36269,6045,5,5
36270,6045,6,5
36271,6046,1,4
36272,6046,2,5
36273,6046,3,4
36274,6046,4,5
36275,6046,5,4
36276,6046,6,4
36277,6047,1,5
36278,6047,2,5
36279,6047,3,5
36280,6047,4,4
36281,6047,5,3
36282,6047,6,3
36283,6048,1,3
36284,6048,2,4
36285,6048,3,3
36286,6048,4,5
36287,6048,5,5
36288,6048,6,3
36289,6049,1,3
36290,6049,2,5
36291,6049,3,4
36292,6049,4,3
36293,6049,5,4
36294,6049,6,3
36295,6050,1,4
36296,6050,2,3
36297,6050,3,3
36298,6050,4,5
36299,6050,5,5
36300,6050,6,4
36301,6051,1,5
36302,6051,2,5
36303,6051,3,3
36304,6051,4,3
36305,6051,5,5
36306,6051,6,5
36307,6052,1,5
36308,6052,2,5
36309,6052,3,5
36310,6052,4,4
36311,6052,5,3
36312,6052,6,5
36313,6053,1,5
36314,6053,2,5
36315,6053,3,4
36316,6053,4,3
36317,6053,5,5
36318,6053,6,3
36319,6054,1,4
36320,6054,2,5
36321,6054,3,5
36322,6054,4,4
36323,6054,5,5
36324,6054,6,3
36325,6055,1,3
36326,6055,2,4
36327,6055,3,5
36328,6055,4,5
36329,6055,5,5
36330,6055,6,3
36331,6056,1,3
36332,6056,2,4
36333,6056,3,4
36334,6056,4,4
36335,6056,5,5
36336,6056,6,4
36337,6057,1,3
36338,6057,2,4
36339,6057,3,4
36340,6057,4,3
36341,6057,5,5
36342,6057,6,5
36343,6058,1,3
36344,6058,2,5
36345,6058,3,3
36346,6058,4,4
36347,6058,5,3
36348,6058,6,4
36349,6059,1,4
36350,6059,2,4
36351,6059,3,3
36352,6059,4,3
36353,6059,5,4
36354,6059,6,5
36355,6060,1,5
36356,6060,2,3
36357,6060,3,3
36358,6060,4,3
36359,6060,5,4
36360,6060,6,3
36361,6061,1,4
36362,6061,2,4
36363,6061,3,3
36364,6061,4,4
36365,6061,5,4
36366,6061,6,5
36367,6062,1,3
36368,6062,2,3
36369,6062,3,3
36370,6062,4,4
36371,6062,5,4
36372,6062,6,5
36373,6063,1,5
36374,6063,2,4
36375,6063,3,3
36376,6063,4,5
36377,6063,5,5
36378,6063,6,4
36379,6064,1,5
36380,6064,2,4
36381,6064,3,3
36382,6064,4,5
36383,6064,5,4
36384,6064,6,5
36385,6065,1,3
36386,6065,2,5
36387,6065,3,5
36388,6065,4,4
36389,6065,5,3
36390,6065,6,4
36391,6066,1,5
36392,6066,2,4
36393,6066,3,5
36394,6066,4,3
36395,6066,5,3
36396,6066,6,4
36397,6067,1,4
36398,6067,2,4
36399,6067,3,5
36400,6067,4,4
36401,6067,5,3
36402,6067,6,4
36403,6068,1,4
36404,6068,2,4
36405,6068,3,4
36406,6068,4,4
36407,6068,5,4
36408,6068,6,3
36409,6069,1,5
36410,6069,2,4
36411,6069,3,3
36412,6069,4,5
36413,6069,5,5
36414,6069,6,4
36415,6070,1,5
36416,6070,2,5
36417,6070,3,4
36418,6070,4,4
36419,6070,5,3
36420,6070,6,5
36421,6071,1,5
36422,6071,2,4
36423,6071,3,3
36424,6071,4,3
36425,6071,5,4
36426,6071,6,4
36427,6072,1,3
36428,6072,2,5
36429,6072,3,4
36430,6072,4,3
36431,6072,5,5
36432,6072,6,3
36433,6073,1,3
36434,6073,2,5
36435,6073,3,3
36436,6073,4,5
36437,6073,5,4
36438,6073,6,3
36439,6074,1,3
36440,6074,2,5
36441,6074,3,5
36442,6074,4,3
36443,6074,5,5
36444,6074,6,3
36445,6075,1,5
36446,6075,2,3
36447,6075,3,5
36448,6075,4,5
36449,6075,5,4
36450,6075,6,3
36451,6076,1,3
36452,6076,2,4
36453,6076,3,4
36454,6076,4,5
36455,6076,5,5
36456,6076,6,4
36457,6077,1,5
36458,6077,2,3
36459,6077,3,5
36460,6077,4,4
36461,6077,5,5
36462,6077,6,3
36463,6078,1,5
36464,6078,2,4
36465,6078,3,4
36466,6078,4,3
36467,6078,5,3
36468,6078,6,4
36469,6079,1,4
36470,6079,2,4
36471,6079,3,4
36472,6079,4,4
36473,6079,5,4
36474,6079,6,5
36475,6080,1,4
36476,6080,2,3
36477,6080,3,4
36478,6080,4,4
36479,6080,5,4
36480,6080,6,5
36481,6081,1,3
36482,6081,2,5
36483,6081,3,5
36484,6081,4,5
36485,6081,5,5
36486,6081,6,5
36487,6082,1,4
36488,6082,2,4
36489,6082,3,5
36490,6082,4,4
36491,6082,5,4
36492,6082,6,4
36493,6083,1,3
36494,6083,2,3
36495,6083,3,4
36496,6083,4,3
36497,6083,5,5
36498,6083,6,5
36499,6084,1,5
36500,6084,2,5
36501,6084,3,3
36502,6084,4,3
36503,6084,5,3
36504,6084,6,5
36505,6085,1,5
36506,6085,2,5
36507,6085,3,4
36508,6085,4,5
36509,6085,5,5
36510,6085,6,5
36511,6086,1,4
36512,6086,2,5
36513,6086,3,4
36514,6086,4,5
36515,6086,5,4
36516,6086,6,4
36517,6087,1,5
36518,6087,2,3
36519,6087,3,3
36520,6087,4,5
36521,6087,5,3
36522,6087,6,5
36523,6088,1,4
36524,6088,2,5
36525,6088,3,5
36526,6088,4,3
36527,6088,5,4
36528,6088,6,3
36529,6089,1,3
36530,6089,2,5
36531,6089,3,4
36532,6089,4,3
36533,6089,5,5
36534,6089,6,3
36535,6090,1,4
36536,6090,2,4
36537,6090,3,3
36538,6090,4,3
36539,6090,5,5
36540,6090,6,3
36541,6091,1,3
36542,6091,2,4
36543,6091,3,5
36544,6091,4,3
36545,6091,5,3
36546,6091,6,4
36547,6092,1,5
36548,6092,2,5
36549,6092,3,5
36550,6092,4,5
36551,6092,5,4
36552,6092,6,5
36553,6093,1,5
36554,6093,2,5
36555,6093,3,3
36556,6093,4,4
36557,6093,5,4
36558,6093,6,3
36559,6094,1,5
36560,6094,2,5
36561,6094,3,5
36562,6094,4,4
36563,6094,5,3
36564,6094,6,3
36565,6095,1,5
36566,6095,2,5
36567,6095,3,3
36568,6095,4,4
36569,6095,5,5
36570,6095,6,3
36571,6096,1,4
36572,6096,2,4
36573,6096,3,5
36574,6096,4,5
36575,6096,5,5
36576,6096,6,3
36577,6097,1,5
36578,6097,2,5
36579,6097,3,3
36580,6097,4,3
36581,6097,5,4
36582,6097,6,5
36583,6098,1,5
36584,6098,2,4
36585,6098,3,4
36586,6098,4,4
36587,6098,5,3
36588,6098,6,3
36589,6099,1,5
36590,6099,2,5
36591,6099,3,5
36592,6099,4,5
36593,6099,5,4
36594,6099,6,3
36595,6100,1,4
36596,6100,2,4
36597,6100,3,4
36598,6100,4,5
36599,6100,5,3
36600,6100,6,3
36601,6101,1,5
36602,6101,2,5
36603,6101,3,5
36604,6101,4,4
36605,6101,5,4
36606,6101,6,4
36607,6102,1,4
36608,6102,2,5
36609,6102,3,4
36610,6102,4,3
36611,6102,5,3
36612,6102,6,3
36613,6103,1,4
36614,6103,2,4
36615,6103,3,5
36616,6103,4,4
36617,6103,5,3
36618,6103,6,3
36619,6104,1,3
36620,6104,2,5
36621,6104,3,3
36622,6104,4,3
36623,6104,5,3
36624,6104,6,3
36625,6105,1,4
36626,6105,2,3
36627,6105,3,3
36628,6105,4,3
36629,6105,5,4
36630,6105,6,4
36631,6106,1,4
36632,6106,2,5
36633,6106,3,3
36634,6106,4,3
36635,6106,5,5
36636,6106,6,4
36637,6107,1,4
36638,6107,2,5
36639,6107,3,4
36640,6107,4,5
36641,6107,5,3
36642,6107,6,3
36643,6108,1,5
36644,6108,2,5
36645,6108,3,4
36646,6108,4,5
36647,6108,5,4
36648,6108,6,5
36649,6109,1,3
36650,6109,2,4
36651,6109,3,4
36652,6109,4,3
36653,6109,5,5
36654,6109,6,3
36655,6110,1,4
36656,6110,2,4
36657,6110,3,5
36658,6110,4,4
36659,6110,5,4
36660,6110,6,3
36661,6111,1,4
36662,6111,2,5
36663,6111,3,4
36664,6111,4,5
36665,6111,5,4
36666,6111,6,5
36667,6112,1,3
36668,6112,2,5
36669,6112,3,5
36670,6112,4,4
36671,6112,5,4
36672,6112,6,5
36673,6113,1,4
36674,6113,2,5
36675,6113,3,5
36676,6113,4,4
36677,6113,5,3
36678,6113,6,3
36679,6114,1,3
36680,6114,2,4
36681,6114,3,5
36682,6114,4,3
36683,6114,5,3
36684,6114,6,5
36685,6115,1,3
36686,6115,2,3
36687,6115,3,3
36688,6115,4,4
36689,6115,5,5
36690,6115,6,3
36691,6116,1,3
36692,6116,2,4
36693,6116,3,3
36694,6116,4,3
36695,6116,5,3
36696,6116,6,5
36697,6117,1,4
36698,6117,2,5
36699,6117,3,3
36700,6117,4,5
36701,6117,5,4
36702,6117,6,4
36703,6118,1,5
36704,6118,2,4
36705,6118,3,3
36706,6118,4,5
36707,6118,5,4
36708,6118,6,3
36709,6119,1,4
36710,6119,2,3
36711,6119,3,4
36712,6119,4,5
36713,6119,5,3
36714,6119,6,4
36715,6120,1,4
36716,6120,2,5
36717,6120,3,3
36718,6120,4,3
36719,6120,5,3
36720,6120,6,5
36721,6121,1,5
36722,6121,2,4
36723,6121,3,5
36724,6121,4,5
36725,6121,5,3
36726,6121,6,5
36727,6122,1,5
36728,6122,2,4
36729,6122,3,4
36730,6122,4,3
36731,6122,5,5
36732,6122,6,5
36733,6123,1,4
36734,6123,2,5
36735,6123,3,4
36736,6123,4,5
36737,6123,5,3
36738,6123,6,4
36739,6124,1,3
36740,6124,2,4
36741,6124,3,3
36742,6124,4,5
36743,6124,5,4
36744,6124,6,3
36745,6125,1,3
36746,6125,2,4
36747,6125,3,4
36748,6125,4,5
36749,6125,5,4
36750,6125,6,3
36751,6126,1,3
36752,6126,2,3
36753,6126,3,4
36754,6126,4,5
36755,6126,5,3
36756,6126,6,3
36757,6127,1,3
36758,6127,2,3
36759,6127,3,5
36760,6127,4,3
36761,6127,5,4
36762,6127,6,4
36763,6128,1,5
36764,6128,2,4
36765,6128,3,4
36766,6128,4,3
36767,6128,5,5
36768,6128,6,3
36769,6129,1,3
36770,6129,2,5
36771,6129,3,4
36772,6129,4,4
36773,6129,5,5
36774,6129,6,3
36775,6130,1,5
36776,6130,2,4
36777,6130,3,3
36778,6130,4,5
36779,6130,5,4
36780,6130,6,5
36781,6131,1,4
36782,6131,2,3
36783,6131,3,3
36784,6131,4,4
36785,6131,5,3
36786,6131,6,4
36787,6132,1,5
36788,6132,2,3
36789,6132,3,3
36790,6132,4,4
36791,6132,5,3
36792,6132,6,3
36793,6133,1,4
36794,6133,2,4
36795,6133,3,5
36796,6133,4,5
36797,6133,5,3
36798,6133,6,5
36799,6134,1,4
36800,6134,2,3
36801,6134,3,3
36802,6134,4,3
36803,6134,5,5
36804,6134,6,4
36805,6135,1,3
36806,6135,2,3
36807,6135,3,3
36808,6135,4,4
36809,6135,5,3
36810,6135,6,5
36811,6136,1,4
36812,6136,2,3
36813,6136,3,3
36814,6136,4,3
36815,6136,5,3
36816,6136,6,5
36817,6137,1,5
36818,6137,2,4
36819,6137,3,3
36820,6137,4,4
36821,6137,5,3
36822,6137,6,4
36823,6138,1,3
36824,6138,2,3
36825,6138,3,3
36826,6138,4,4
36827,6138,5,3
36828,6138,6,4
36829,6139,1,3
36830,6139,2,4
36831,6139,3,3
36832,6139,4,5
36833,6139,5,3
36834,6139,6,5
36835,6140,1,3
36836,6140,2,4
36837,6140,3,5
36838,6140,4,4
36839,6140,5,5
36840,6140,6,4
36841,6141,1,3
36842,6141,2,5
36843,6141,3,3
36844,6141,4,3
36845,6141,5,5
36846,6141,6,5
36847,6142,1,3
36848,6142,2,3
36849,6142,3,5
36850,6142,4,4
36851,6142,5,4
36852,6142,6,5
36853,6143,1,5
36854,6143,2,3
36855,6143,3,5
36856,6143,4,3
36857,6143,5,4
36858,6143,6,3
36859,6144,1,4
36860,6144,2,5
36861,6144,3,5
36862,6144,4,5
36863,6144,5,5
36864,6144,6,3
36865,6145,1,3
36866,6145,2,4
36867,6145,3,4
36868,6145,4,5
36869,6145,5,5
36870,6145,6,3
36871,6146,1,4
36872,6146,2,3
36873,6146,3,3
36874,6146,4,5
36875,6146,5,3
36876,6146,6,3
36877,6147,1,3
36878,6147,2,5
36879,6147,3,5
36880,6147,4,4
36881,6147,5,5
36882,6147,6,3
36883,6148,1,5
36884,6148,2,4
36885,6148,3,4
36886,6148,4,3
36887,6148,5,4
36888,6148,6,3
36889,6149,1,5
36890,6149,2,3
36891,6149,3,3
36892,6149,4,3
36893,6149,5,5
36894,6149,6,3
36895,6150,1,5
36896,6150,2,5
36897,6150,3,5
36898,6150,4,3
36899,6150,5,5
36900,6150,6,4
36901,6151,1,4
36902,6151,2,3
36903,6151,3,5
36904,6151,4,5
36905,6151,5,3
36906,6151,6,3
36907,6152,1,4
36908,6152,2,5
36909,6152,3,5
36910,6152,4,3
36911,6152,5,4
36912,6152,6,4
36913,6153,1,3
36914,6153,2,5
36915,6153,3,4
36916,6153,4,3
36917,6153,5,3
36918,6153,6,5
36919,6154,1,5
36920,6154,2,5
36921,6154,3,5
36922,6154,4,5
36923,6154,5,5
36924,6154,6,5
36925,6155,1,5
36926,6155,2,3
36927,6155,3,3
36928,6155,4,5
36929,6155,5,3
36930,6155,6,4
36931,6156,1,4
36932,6156,2,3
36933,6156,3,5
36934,6156,4,5
36935,6156,5,5
36936,6156,6,4
36937,6157,1,4
36938,6157,2,4
36939,6157,3,3
36940,6157,4,5
36941,6157,5,5
36942,6157,6,5
36943,6158,1,3
36944,6158,2,3
36945,6158,3,3
36946,6158,4,4
36947,6158,5,3
36948,6158,6,5
36949,6159,1,5
36950,6159,2,5
36951,6159,3,3
36952,6159,4,3
36953,6159,5,5
36954,6159,6,3
36955,6160,1,4
36956,6160,2,5
36957,6160,3,4
36958,6160,4,4
36959,6160,5,3
36960,6160,6,4
36961,6161,1,3
36962,6161,2,5
36963,6161,3,4
