"id","review_id","rating_type_id","star_ratings"
22364,3728,2,3
22365,3728,3,5
22366,3728,4,5
22367,3728,5,5
22368,3728,6,5
22369,3729,1,4
22370,3729,2,4
22371,3729,3,4
22372,3729,4,5
22373,3729,5,3
22374,3729,6,4
22375,3730,1,3
22376,3730,2,5
22377,3730,3,4
22378,3730,4,3
22379,3730,5,4
22380,3730,6,5
22381,3731,1,3
22382,3731,2,4
22383,3731,3,4
22384,3731,4,3
22385,3731,5,3
22386,3731,6,3
22387,3732,1,5
22388,3732,2,3
22389,3732,3,3
22390,3732,4,4
22391,3732,5,3
22392,3732,6,3
22393,3733,1,5
22394,3733,2,3
22395,3733,3,5
22396,3733,4,5
22397,3733,5,3
22398,3733,6,4
22399,3734,1,3
22400,3734,2,4
22401,3734,3,4
22402,3734,4,4
22403,3734,5,3
22404,3734,6,5
22405,3735,1,4
22406,3735,2,4
22407,3735,3,3
22408,3735,4,4
22409,3735,5,5
22410,3735,6,3
22411,3736,1,5
22412,3736,2,4
22413,3736,3,3
22414,3736,4,3
22415,3736,5,5
22416,3736,6,5
22417,3737,1,3
22418,3737,2,4
22419,3737,3,3
22420,3737,4,4
22421,3737,5,4
22422,3737,6,5
22423,3738,1,3
22424,3738,2,5
22425,3738,3,5
22426,3738,4,3
22427,3738,5,5
22428,3738,6,5
22429,3739,1,3
22430,3739,2,3
22431,3739,3,3
22432,3739,4,4
22433,3739,5,5
22434,3739,6,4
22435,3740,1,4
22436,3740,2,5
22437,3740,3,4
22438,3740,4,4
22439,3740,5,3
22440,3740,6,3
22441,3741,1,4
22442,3741,2,3
22443,3741,3,4
22444,3741,4,4
22445,3741,5,4
22446,3741,6,5
22447,3742,1,5
22448,3742,2,5
22449,3742,3,4
22450,3742,4,4
22451,3742,5,5
22452,3742,6,3
22453,3743,1,3
22454,3743,2,4
22455,3743,3,4
22456,3743,4,5
22457,3743,5,4
22458,3743,6,4
22459,3744,1,5
22460,3744,2,4
22461,3744,3,3
22462,3744,4,3
22463,3744,5,3
22464,3744,6,3
22465,3745,1,3
22466,3745,2,3
22467,3745,3,5
22468,3745,4,4
22469,3745,5,3
22470,3745,6,5
22471,3746,1,5
22472,3746,2,3
22473,3746,3,4
22474,3746,4,5
22475,3746,5,5
22476,3746,6,4
22477,3747,1,4
22478,3747,2,4
22479,3747,3,5
22480,3747,4,5
22481,3747,5,4
22482,3747,6,4
22483,3748,1,5
22484,3748,2,3
22485,3748,3,3
22486,3748,4,5
22487,3748,5,3
22488,3748,6,3
22489,3749,1,4
22490,3749,2,3
22491,3749,3,3
22492,3749,4,3
22493,3749,5,4
22494,3749,6,5
22495,3750,1,3
22496,3750,2,3
22497,3750,3,5
22498,3750,4,4
22499,3750,5,4
22500,3750,6,4
22501,3751,1,5
22502,3751,2,3
22503,3751,3,5
22504,3751,4,5
22505,3751,5,4
22506,3751,6,5
22507,3752,1,4
22508,3752,2,3
22509,3752,3,3
22510,3752,4,4
22511,3752,5,5
22512,3752,6,3
22513,3753,1,4
22514,3753,2,5
22515,3753,3,4
22516,3753,4,4
22517,3753,5,3
22518,3753,6,3
22519,3754,1,3
22520,3754,2,3
22521,3754,3,4
22522,3754,4,4
22523,3754,5,5
22524,3754,6,3
22525,3755,1,3
22526,3755,2,3
22527,3755,3,3
22528,3755,4,3
22529,3755,5,3
22530,3755,6,4
22531,3756,1,5
22532,3756,2,3
22533,3756,3,3
22534,3756,4,3
22535,3756,5,3
22536,3756,6,3
22537,3757,1,4
22538,3757,2,3
22539,3757,3,5
22540,3757,4,4
22541,3757,5,4
22542,3757,6,4
22543,3758,1,4
22544,3758,2,4
22545,3758,3,4
22546,3758,4,5
22547,3758,5,3
22548,3758,6,3
22549,3759,1,5
22550,3759,2,3
22551,3759,3,5
22552,3759,4,5
22553,3759,5,4
22554,3759,6,3
22555,3760,1,5
22556,3760,2,5
22557,3760,3,4
22558,3760,4,3
22559,3760,5,3
22560,3760,6,4
22561,3761,1,4
22562,3761,2,4
22563,3761,3,5
22564,3761,4,3
22565,3761,5,3
22566,3761,6,5
22567,3762,1,3
22568,3762,2,3
22569,3762,3,4
22570,3762,4,5
22571,3762,5,3
22572,3762,6,4
22573,3763,1,4
22574,3763,2,3
22575,3763,3,4
22576,3763,4,5
22577,3763,5,3
22578,3763,6,4
22579,3764,1,5
22580,3764,2,5
22581,3764,3,3
22582,3764,4,4
22583,3764,5,3
22584,3764,6,4
22585,3765,1,5
22586,3765,2,5
22587,3765,3,5
22588,3765,4,5
22589,3765,5,3
22590,3765,6,3
22591,3766,1,3
22592,3766,2,5
22593,3766,3,5
22594,3766,4,4
22595,3766,5,4
22596,3766,6,4
22597,3767,1,3
22598,3767,2,3
22599,3767,3,3
22600,3767,4,4
22601,3767,5,5
22602,3767,6,4
22603,3768,1,3
22604,3768,2,4
22605,3768,3,3
22606,3768,4,5
22607,3768,5,3
22608,3768,6,4
22609,3769,1,4
22610,3769,2,5
22611,3769,3,4
22612,3769,4,4
22613,3769,5,3
22614,3769,6,5
22615,3770,1,4
22616,3770,2,5
22617,3770,3,3
22618,3770,4,3
22619,3770,5,5
22620,3770,6,3
22621,3771,1,5
22622,3771,2,4
22623,3771,3,3
22624,3771,4,5
22625,3771,5,5
22626,3771,6,4
22627,3772,1,4
22628,3772,2,4
22629,3772,3,3
22630,3772,4,3
22631,3772,5,3
22632,3772,6,4
22633,3773,1,5
22634,3773,2,5
22635,3773,3,3
22636,3773,4,3
22637,3773,5,3
22638,3773,6,4
22639,3774,1,3
22640,3774,2,3
22641,3774,3,3
22642,3774,4,4
22643,3774,5,4
22644,3774,6,5
22645,3775,1,5
22646,3775,2,4
22647,3775,3,3
22648,3775,4,4
22649,3775,5,4
22650,3775,6,5
22651,3776,1,5
22652,3776,2,3
22653,3776,3,4
22654,3776,4,3
22655,3776,5,4
22656,3776,6,4
22657,3777,1,3
22658,3777,2,3
22659,3777,3,3
22660,3777,4,3
22661,3777,5,3
22662,3777,6,5
22663,3778,1,5
22664,3778,2,5
22665,3778,3,3
22666,3778,4,3
22667,3778,5,4
22668,3778,6,5
22669,3779,1,3
22670,3779,2,4
22671,3779,3,5
22672,3779,4,5
22673,3779,5,4
22674,3779,6,3
22675,3780,1,4
22676,3780,2,5
22677,3780,3,4
22678,3780,4,3
22679,3780,5,4
22680,3780,6,5
22681,3781,1,5
22682,3781,2,5
22683,3781,3,4
22684,3781,4,5
22685,3781,5,4
22686,3781,6,3
22687,3782,1,4
22688,3782,2,5
22689,3782,3,3
22690,3782,4,5
22691,3782,5,3
22692,3782,6,4
22693,3783,1,3
22694,3783,2,4
22695,3783,3,3
22696,3783,4,5
22697,3783,5,5
22698,3783,6,4
22699,3784,1,3
22700,3784,2,4
22701,3784,3,5
22702,3784,4,4
22703,3784,5,3
22704,3784,6,5
22705,3785,1,4
22706,3785,2,3
22707,3785,3,5
22708,3785,4,3
22709,3785,5,5
22710,3785,6,3
22711,3786,1,5
22712,3786,2,4
22713,3786,3,5
22714,3786,4,5
22715,3786,5,3
22716,3786,6,3
22717,3787,1,4
22718,3787,2,4
22719,3787,3,5
22720,3787,4,3
22721,3787,5,4
22722,3787,6,4
22723,3788,1,3
22724,3788,2,5
22725,3788,3,5
22726,3788,4,3
22727,3788,5,5
22728,3788,6,3
22729,3789,1,5
22730,3789,2,5
22731,3789,3,4
22732,3789,4,3
22733,3789,5,3
22734,3789,6,3
22735,3790,1,3
22736,3790,2,3
22737,3790,3,5
22738,3790,4,4
22739,3790,5,5
22740,3790,6,4
22741,3791,1,3
22742,3791,2,3
22743,3791,3,3
22744,3791,4,3
22745,3791,5,4
22746,3791,6,5
22747,3792,1,3
22748,3792,2,4
22749,3792,3,4
22750,3792,4,5
22751,3792,5,3
22752,3792,6,3
22753,3793,1,3
22754,3793,2,3
22755,3793,3,5
22756,3793,4,3
22757,3793,5,3
22758,3793,6,4
22759,3794,1,3
22760,3794,2,3
22761,3794,3,5
22762,3794,4,4
22763,3794,5,4
22764,3794,6,4
22765,3795,1,5
22766,3795,2,5
22767,3795,3,5
22768,3795,4,3
22769,3795,5,5
22770,3795,6,5
22771,3796,1,5
22772,3796,2,5
22773,3796,3,5
22774,3796,4,3
22775,3796,5,3
22776,3796,6,4
22777,3797,1,3
22778,3797,2,3
22779,3797,3,4
22780,3797,4,5
22781,3797,5,3
22782,3797,6,3
22783,3798,1,4
22784,3798,2,5
22785,3798,3,3
22786,3798,4,3
22787,3798,5,4
22788,3798,6,4
22789,3799,1,5
22790,3799,2,4
22791,3799,3,5
22792,3799,4,3
22793,3799,5,3
22794,3799,6,3
22795,3800,1,5
22796,3800,2,5
22797,3800,3,4
22798,3800,4,4
22799,3800,5,5
22800,3800,6,5
22801,3801,1,3
22802,3801,2,5
22803,3801,3,5
22804,3801,4,3
22805,3801,5,3
22806,3801,6,5
22807,3802,1,4
22808,3802,2,5
22809,3802,3,3
22810,3802,4,3
22811,3802,5,3
22812,3802,6,5
22813,3803,1,3
22814,3803,2,4
22815,3803,3,5
22816,3803,4,4
22817,3803,5,4
22818,3803,6,3
22819,3804,1,4
22820,3804,2,3
22821,3804,3,3
22822,3804,4,5
22823,3804,5,3
22824,3804,6,4
22825,3805,1,5
22826,3805,2,4
22827,3805,3,4
22828,3805,4,3
22829,3805,5,5
22830,3805,6,4
22831,3806,1,4
22832,3806,2,4
22833,3806,3,4
22834,3806,4,5
22835,3806,5,4
22836,3806,6,4
22837,3807,1,4
22838,3807,2,4
22839,3807,3,3
22840,3807,4,5
22841,3807,5,5
22842,3807,6,3
22843,3808,1,5
22844,3808,2,5
22845,3808,3,4
22846,3808,4,3
22847,3808,5,4
22848,3808,6,5
22849,3809,1,4
22850,3809,2,3
22851,3809,3,3
22852,3809,4,4
22853,3809,5,4
22854,3809,6,4
22855,3810,1,4
22856,3810,2,3
22857,3810,3,4
22858,3810,4,3
22859,3810,5,4
22860,3810,6,4
22861,3811,1,5
22862,3811,2,5
22863,3811,3,5
22864,3811,4,5
22865,3811,5,5
22866,3811,6,5
22867,3812,1,3
22868,3812,2,3
22869,3812,3,5
22870,3812,4,5
22871,3812,5,3
22872,3812,6,5
22873,3813,1,4
22874,3813,2,3
22875,3813,3,5
22876,3813,4,5
22877,3813,5,5
22878,3813,6,4
22879,3814,1,5
22880,3814,2,4
22881,3814,3,3
22882,3814,4,5
22883,3814,5,5
22884,3814,6,4
22885,3815,1,5
22886,3815,2,4
22887,3815,3,4
22888,3815,4,5
22889,3815,5,3
22890,3815,6,5
22891,3816,1,4
22892,3816,2,4
22893,3816,3,5
22894,3816,4,4
22895,3816,5,3
22896,3816,6,4
22897,3817,1,3
22898,3817,2,5
22899,3817,3,5
22900,3817,4,4
22901,3817,5,4
22902,3817,6,5
22903,3818,1,5
22904,3818,2,5
22905,3818,3,4
22906,3818,4,3
22907,3818,5,3
22908,3818,6,3
22909,3819,1,3
22910,3819,2,5
22911,3819,3,5
22912,3819,4,5
22913,3819,5,5
22914,3819,6,5
22915,3820,1,5
22916,3820,2,5
22917,3820,3,3
22918,3820,4,4
22919,3820,5,5
22920,3820,6,4
22921,3821,1,3
22922,3821,2,4
22923,3821,3,3
22924,3821,4,5
22925,3821,5,4
22926,3821,6,5
22927,3822,1,5
22928,3822,2,3
22929,3822,3,4
22930,3822,4,3
22931,3822,5,3
22932,3822,6,5
22933,3823,1,5
22934,3823,2,5
22935,3823,3,3
22936,3823,4,4
22937,3823,5,5
22938,3823,6,4
22939,3824,1,4
22940,3824,2,4
22941,3824,3,3
22942,3824,4,3
22943,3824,5,3
22944,3824,6,4
22945,3825,1,4
22946,3825,2,4
22947,3825,3,4
22948,3825,4,4
22949,3825,5,3
22950,3825,6,4
22951,3826,1,3
22952,3826,2,5
22953,3826,3,5
22954,3826,4,3
22955,3826,5,4
22956,3826,6,5
22957,3827,1,5
22958,3827,2,5
22959,3827,3,5
22960,3827,4,5
22961,3827,5,5
22962,3827,6,3
22963,3828,1,4
22964,3828,2,3
22965,3828,3,5
22966,3828,4,4
22967,3828,5,4
22968,3828,6,5
22969,3829,1,3
22970,3829,2,5
22971,3829,3,3
22972,3829,4,5
22973,3829,5,4
22974,3829,6,5
22975,3830,1,4
22976,3830,2,5
22977,3830,3,3
22978,3830,4,5
22979,3830,5,3
22980,3830,6,3
22981,3831,1,4
22982,3831,2,3
22983,3831,3,4
22984,3831,4,5
22985,3831,5,3
22986,3831,6,4
22987,3832,1,4
22988,3832,2,5
22989,3832,3,5
22990,3832,4,4
22991,3832,5,5
22992,3832,6,4
22993,3833,1,4
22994,3833,2,4
22995,3833,3,5
22996,3833,4,5
22997,3833,5,3
22998,3833,6,5
22999,3834,1,3
23000,3834,2,5
23001,3834,3,5
23002,3834,4,4
23003,3834,5,4
23004,3834,6,4
23005,3835,1,5
23006,3835,2,3
23007,3835,3,4
23008,3835,4,4
23009,3835,5,5
23010,3835,6,3
23011,3836,1,4
23012,3836,2,4
23013,3836,3,4
23014,3836,4,4
23015,3836,5,5
23016,3836,6,5
23017,3837,1,5
23018,3837,2,4
23019,3837,3,3
23020,3837,4,4
23021,3837,5,4
23022,3837,6,4
23023,3838,1,5
23024,3838,2,4
23025,3838,3,3
23026,3838,4,4
23027,3838,5,4
23028,3838,6,4
23029,3839,1,4
23030,3839,2,5
23031,3839,3,4
23032,3839,4,5
23033,3839,5,5
23034,3839,6,4
23035,3840,1,3
23036,3840,2,4
23037,3840,3,3
23038,3840,4,3
23039,3840,5,3
23040,3840,6,4
23041,3841,1,5
23042,3841,2,3
23043,3841,3,3
23044,3841,4,3
23045,3841,5,3
23046,3841,6,4
23047,3842,1,3
23048,3842,2,5
23049,3842,3,5
23050,3842,4,3
23051,3842,5,3
23052,3842,6,4
23053,3843,1,5
23054,3843,2,3
23055,3843,3,5
23056,3843,4,3
23057,3843,5,3
23058,3843,6,5
23059,3844,1,3
23060,3844,2,5
23061,3844,3,5
23062,3844,4,5
23063,3844,5,4
23064,3844,6,5
23065,3845,1,3
23066,3845,2,5
23067,3845,3,4
23068,3845,4,3
23069,3845,5,5
23070,3845,6,4
23071,3846,1,4
23072,3846,2,3
23073,3846,3,5
23074,3846,4,4
23075,3846,5,5
23076,3846,6,4
23077,3847,1,3
23078,3847,2,4
23079,3847,3,3
23080,3847,4,4
23081,3847,5,4
23082,3847,6,5
23083,3848,1,3
23084,3848,2,4
23085,3848,3,3
23086,3848,4,3
23087,3848,5,3
23088,3848,6,5
23089,3849,1,5
23090,3849,2,3
23091,3849,3,5
23092,3849,4,4
23093,3849,5,4
23094,3849,6,3
23095,3850,1,3
23096,3850,2,3
23097,3850,3,3
23098,3850,4,3
23099,3850,5,4
23100,3850,6,5
23101,3851,1,3
23102,3851,2,3
23103,3851,3,5
23104,3851,4,5
23105,3851,5,3
23106,3851,6,5
23107,3852,1,3
23108,3852,2,4
23109,3852,3,5
23110,3852,4,4
23111,3852,5,4
23112,3852,6,5
23113,3853,1,4
23114,3853,2,3
23115,3853,3,3
23116,3853,4,5
23117,3853,5,4
23118,3853,6,3
23119,3854,1,5
23120,3854,2,3
23121,3854,3,5
23122,3854,4,3
23123,3854,5,5
23124,3854,6,4
23125,3855,1,4
23126,3855,2,4
23127,3855,3,4
23128,3855,4,5
23129,3855,5,5
23130,3855,6,3
23131,3856,1,4
23132,3856,2,5
23133,3856,3,3
23134,3856,4,3
23135,3856,5,5
23136,3856,6,4
23137,3857,1,3
23138,3857,2,5
23139,3857,3,5
23140,3857,4,4
23141,3857,5,3
23142,3857,6,3
23143,3858,1,3
23144,3858,2,5
23145,3858,3,3
23146,3858,4,5
23147,3858,5,4
23148,3858,6,3
23149,3859,1,5
23150,3859,2,3
23151,3859,3,5
23152,3859,4,3
23153,3859,5,3
23154,3859,6,5
23155,3860,1,3
23156,3860,2,3
23157,3860,3,5
23158,3860,4,4
23159,3860,5,4
23160,3860,6,3
23161,3861,1,5
23162,3861,2,5
23163,3861,3,5
23164,3861,4,4
23165,3861,5,3
23166,3861,6,3
23167,3862,1,4
23168,3862,2,4
23169,3862,3,3
23170,3862,4,3
23171,3862,5,3
23172,3862,6,3
23173,3863,1,4
23174,3863,2,4
23175,3863,3,4
23176,3863,4,4
23177,3863,5,3
23178,3863,6,4
23179,3864,1,4
23180,3864,2,5
23181,3864,3,4
23182,3864,4,5
23183,3864,5,4
23184,3864,6,4
23185,3865,1,5
23186,3865,2,3
23187,3865,3,4
23188,3865,4,5
23189,3865,5,4
23190,3865,6,4
23191,3866,1,3
23192,3866,2,5
23193,3866,3,3
23194,3866,4,5
23195,3866,5,5
23196,3866,6,5
23197,3867,1,4
23198,3867,2,5
23199,3867,3,4
23200,3867,4,4
23201,3867,5,3
23202,3867,6,5
23203,3868,1,5
23204,3868,2,4
23205,3868,3,4
23206,3868,4,5
23207,3868,5,3
23208,3868,6,5
23209,3869,1,5
23210,3869,2,4
23211,3869,3,5
23212,3869,4,4
23213,3869,5,5
23214,3869,6,3
23215,3870,1,5
23216,3870,2,5
23217,3870,3,5
23218,3870,4,3
23219,3870,5,3
23220,3870,6,3
23221,3871,1,3
23222,3871,2,5
23223,3871,3,4
23224,3871,4,3
23225,3871,5,4
23226,3871,6,4
23227,3872,1,3
23228,3872,2,5
23229,3872,3,5
23230,3872,4,3
23231,3872,5,4
23232,3872,6,4
23233,3873,1,3
23234,3873,2,3
23235,3873,3,3
23236,3873,4,3
23237,3873,5,4
23238,3873,6,5
23239,3874,1,3
23240,3874,2,5
23241,3874,3,4
23242,3874,4,4
23243,3874,5,3
23244,3874,6,3
23245,3875,1,4
23246,3875,2,4
23247,3875,3,4
23248,3875,4,3
23249,3875,5,5
23250,3875,6,5
23251,3876,1,5
23252,3876,2,4
23253,3876,3,3
23254,3876,4,5
23255,3876,5,5
23256,3876,6,5
23257,3877,1,5
23258,3877,2,3
23259,3877,3,4
23260,3877,4,4
23261,3877,5,4
23262,3877,6,3
23263,3878,1,3
23264,3878,2,5
23265,3878,3,5
23266,3878,4,5
23267,3878,5,3
23268,3878,6,4
23269,3879,1,4
23270,3879,2,3
23271,3879,3,4
23272,3879,4,4
23273,3879,5,5
23274,3879,6,4
23275,3880,1,3
23276,3880,2,5
23277,3880,3,5
23278,3880,4,5
23279,3880,5,5
23280,3880,6,4
23281,3881,1,5
23282,3881,2,3
23283,3881,3,5
23284,3881,4,4
23285,3881,5,5
23286,3881,6,4
23287,3882,1,4
23288,3882,2,3
23289,3882,3,5
23290,3882,4,5
23291,3882,5,5
23292,3882,6,5
23293,3883,1,4
23294,3883,2,3
23295,3883,3,5
23296,3883,4,3
23297,3883,5,5
23298,3883,6,3
23299,3884,1,5
23300,3884,2,4
23301,3884,3,4
23302,3884,4,5
23303,3884,5,4
23304,3884,6,3
23305,3885,1,5
23306,3885,2,3
23307,3885,3,5
23308,3885,4,4
23309,3885,5,3
23310,3885,6,5
23311,3886,1,3
23312,3886,2,3
23313,3886,3,5
23314,3886,4,4
23315,3886,5,3
23316,3886,6,3
23317,3887,1,5
23318,3887,2,3
23319,3887,3,3
23320,3887,4,4
23321,3887,5,4
23322,3887,6,4
23323,3888,1,4
23324,3888,2,4
23325,3888,3,5
23326,3888,4,3
23327,3888,5,5
23328,3888,6,3
23329,3889,1,5
23330,3889,2,3
23331,3889,3,4
23332,3889,4,5
23333,3889,5,4
23334,3889,6,4
23335,3890,1,5
23336,3890,2,5
23337,3890,3,5
23338,3890,4,4
23339,3890,5,3
23340,3890,6,3
23341,3891,1,3
23342,3891,2,5
23343,3891,3,5
23344,3891,4,3
23345,3891,5,3
23346,3891,6,3
23347,3892,1,4
23348,3892,2,3
23349,3892,3,4
23350,3892,4,4
23351,3892,5,4
23352,3892,6,3
23353,3893,1,4
23354,3893,2,4
23355,3893,3,5
23356,3893,4,3
23357,3893,5,3
23358,3893,6,5
23359,3894,1,5
23360,3894,2,4
23361,3894,3,4
23362,3894,4,5
23363,3894,5,5
23364,3894,6,3
23365,3895,1,4
23366,3895,2,4
23367,3895,3,4
23368,3895,4,5
23369,3895,5,3
23370,3895,6,5
23371,3896,1,4
23372,3896,2,3
23373,3896,3,3
23374,3896,4,4
23375,3896,5,4
23376,3896,6,5
23377,3897,1,3
23378,3897,2,5
23379,3897,3,4
23380,3897,4,3
23381,3897,5,4
23382,3897,6,5
23383,3898,1,4
23384,3898,2,4
23385,3898,3,5
23386,3898,4,4
23387,3898,5,3
23388,3898,6,3
23389,3899,1,3
23390,3899,2,4
23391,3899,3,4
23392,3899,4,3
23393,3899,5,3
23394,3899,6,3
23395,3900,1,5
23396,3900,2,4
23397,3900,3,4
23398,3900,4,3
23399,3900,5,3
23400,3900,6,5
23401,3901,1,5
23402,3901,2,5
23403,3901,3,5
23404,3901,4,5
23405,3901,5,5
23406,3901,6,4
23407,3902,1,5
23408,3902,2,5
23409,3902,3,4
23410,3902,4,5
23411,3902,5,4
23412,3902,6,3
23413,3903,1,4
23414,3903,2,5
23415,3903,3,4
23416,3903,4,3
23417,3903,5,4
23418,3903,6,5
23419,3904,1,5
23420,3904,2,4
23421,3904,3,4
23422,3904,4,4
23423,3904,5,5
23424,3904,6,4
23425,3905,1,3
23426,3905,2,5
23427,3905,3,4
23428,3905,4,3
23429,3905,5,5
23430,3905,6,5
23431,3906,1,5
23432,3906,2,4
23433,3906,3,4
23434,3906,4,4
23435,3906,5,4
23436,3906,6,5
23437,3907,1,5
23438,3907,2,5
23439,3907,3,4
23440,3907,4,3
23441,3907,5,4
23442,3907,6,3
23443,3908,1,3
23444,3908,2,4
23445,3908,3,3
23446,3908,4,4
23447,3908,5,3
23448,3908,6,3
23449,3909,1,4
23450,3909,2,4
23451,3909,3,4
23452,3909,4,4
23453,3909,5,4
23454,3909,6,5
23455,3910,1,3
23456,3910,2,5
23457,3910,3,5
23458,3910,4,4
23459,3910,5,5
23460,3910,6,3
23461,3911,1,4
23462,3911,2,3
23463,3911,3,4
23464,3911,4,5
23465,3911,5,3
23466,3911,6,3
23467,3912,1,5
23468,3912,2,5
23469,3912,3,5
23470,3912,4,3
23471,3912,5,3
23472,3912,6,5
23473,3913,1,4
23474,3913,2,4
23475,3913,3,5
23476,3913,4,3
23477,3913,5,5
23478,3913,6,4
23479,3914,1,4
23480,3914,2,4
23481,3914,3,5
23482,3914,4,4
23483,3914,5,3
23484,3914,6,3
23485,3915,1,5
23486,3915,2,5
23487,3915,3,5
23488,3915,4,4
23489,3915,5,4
23490,3915,6,3
23491,3916,1,5
23492,3916,2,5
23493,3916,3,5
23494,3916,4,3
23495,3916,5,4
23496,3916,6,4
23497,3917,1,3
23498,3917,2,5
23499,3917,3,5
23500,3917,4,5
23501,3917,5,4
23502,3917,6,4
23503,3918,1,3
23504,3918,2,5
23505,3918,3,4
23506,3918,4,4
23507,3918,5,4
23508,3918,6,3
23509,3919,1,3
23510,3919,2,3
23511,3919,3,4
23512,3919,4,4
23513,3919,5,3
23514,3919,6,5
23515,3920,1,5
23516,3920,2,3
23517,3920,3,4
23518,3920,4,5
23519,3920,5,5
23520,3920,6,5
23521,3921,1,5
23522,3921,2,3
23523,3921,3,3
23524,3921,4,5
23525,3921,5,4
23526,3921,6,3
23527,3922,1,4
23528,3922,2,3
23529,3922,3,4
23530,3922,4,5
23531,3922,5,4
23532,3922,6,3
23533,3923,1,4
23534,3923,2,4
23535,3923,3,3
23536,3923,4,3
23537,3923,5,4
23538,3923,6,5
23539,3924,1,5
23540,3924,2,3
23541,3924,3,4
23542,3924,4,3
23543,3924,5,3
23544,3924,6,4
23545,3925,1,3
23546,3925,2,3
23547,3925,3,5
23548,3925,4,4
23549,3925,5,3
23550,3925,6,3
23551,3926,1,4
23552,3926,2,4
23553,3926,3,3
23554,3926,4,3
23555,3926,5,5
23556,3926,6,4
23557,3927,1,3
23558,3927,2,3
23559,3927,3,5
23560,3927,4,4
23561,3927,5,4
23562,3927,6,3
23563,3928,1,5
23564,3928,2,5
23565,3928,3,3
23566,3928,4,3
23567,3928,5,4
23568,3928,6,3
23569,3929,1,4
23570,3929,2,5
23571,3929,3,4
23572,3929,4,5
23573,3929,5,4
23574,3929,6,5
23575,3930,1,4
23576,3930,2,3
23577,3930,3,4
23578,3930,4,3
23579,3930,5,4
23580,3930,6,5
23581,3931,1,5
23582,3931,2,3
23583,3931,3,5
23584,3931,4,4
23585,3931,5,5
23586,3931,6,5
23587,3932,1,4
23588,3932,2,4
23589,3932,3,3
23590,3932,4,5
23591,3932,5,3
23592,3932,6,4
23593,3933,1,3
23594,3933,2,4
23595,3933,3,4
23596,3933,4,3
23597,3933,5,5
23598,3933,6,4
23599,3934,1,3
23600,3934,2,3
23601,3934,3,3
23602,3934,4,4
23603,3934,5,5
23604,3934,6,4
23605,3935,1,4
23606,3935,2,5
23607,3935,3,3
23608,3935,4,5
23609,3935,5,3
23610,3935,6,3
23611,3936,1,3
23612,3936,2,3
23613,3936,3,5
23614,3936,4,4
23615,3936,5,4
23616,3936,6,4
23617,3937,1,5
23618,3937,2,3
23619,3937,3,3
23620,3937,4,5
23621,3937,5,3
23622,3937,6,3
23623,3938,1,3
23624,3938,2,5
23625,3938,3,4
